ID,Post_ID,Date,Comment,Sentiment,Time
962,P3,20/09/2024,"Cần có biện pháp bảo đảm an toàn cho các phương tiện vận tải hàng hóa, container khi di chuyển qua các khu vực bị ảnh hưởng bởi mưa bão.",Neutral,16:45
963,P1,20/09/2024,"Hội Liên hiệp Thanh niên Việt Nam thành phố Hà Nội đã và đang phối hợp với Thành đoàn Hà Nội triển khai các đội hình thanh niên tình nguyện tham gia hỗ trợ, giúp đỡ người dân vùng lũ.",Positive,18:30
964,P2,20/09/2024,"Sau khi nước rút, các địa phương cần chủ động rà soát, kiểm tra, đánh giá tình trạng vệ sinh môi trường, nguồn nước sinh hoạt, kịp thời có biện pháp xử lý, khắc phục.",Positive,20:15
965,P3,21/09/2024,"Phó Thủ tướng Lê Văn Thành yêu cầu Bộ Tài chính phối hợp với các địa phương rà soát, tổng hợp nhu cầu hỗ trợ gạo cứu đói cho nhân dân vùng bị ảnh hưởng bởi mưa lũ.",Neutral,22:00
966,P1,21/09/2024,"Các doanh nghiệp trong lĩnh vực nông nghiệp, thủy sản đã và đang triển khai các hoạt động hỗ trợ, cung cấp giống cây trồng, vật nuôi, thức ăn chăn nuôi cho bà con nông dân bị thiệt hại do mưa lũ.",Positive,23:45
967,P2,21/09/2024,"Chúng ta cần phải nâng cao hiệu quả hoạt động của hệ thống cảnh báo sớm, đảm bảo thông tin đến được với mọi người dân, đặc biệt là ở vùng sâu, vùng xa, vùng dễ bị thiên tai.",Neutral,08:30
968,P3,17/09/2024,"Bộ Thông tin và Truyền thông đã chỉ đạo các doanh nghiệp bưu chính, viễn thông khẩn trương khắc phục các sự cố về thông tin, bưu chính do mưa lũ, đảm bảo thông tin liên lạc thông suốt.",Positive,10:15
969,P1,17/09/2024,"Mưa to, đường ngập, xe mình bị chết máy giữa đường, không biết làm sao để về nhà, chán quá!",Negative,12:00
970,P2,17/09/2024,"Mưa lớn gây ngập úng nhiều vườn cây ăn quả, nhiều loại cây ăn quả bị rụng non, gây thiệt hại lớn cho người trồng.",Negative,13:45
971,P3,18/09/2024,"Chính quyền cần có biện pháp hỗ trợ cho các hộ dân có diện tích nuôi trồng thủy sản bị thiệt hại do mưa lũ.",Neutral,15:30
972,P1,18/09/2024,"Cần cứu trợ gấp! Nhiều người dân ở khu vực Thạch Thất đang bị cô lập, thiếu lương thực, nước uống và thuốc men!",Negative,17:15
973,P2,18/09/2024,"Mưa lớn làm nước sông Nhuệ, sông Đáy dâng cao, tràn qua nhiều tuyến đê bao, gây ngập lụt nghiêm trọng, uy hiếp trực tiếp đến tính mạng và tài sản của người dân.",Negative,19:00
974,P3,19/09/2024,"Chủ tịch nước Nguyễn Xuân Phúc đã có thư động viên, chia sẻ những khó khăn, mất mát với đồng bào và chiến sĩ cả nước, đặc biệt là các địa phương bị ảnh hưởng nặng nề bởi mưa lũ.",Positive,20:45
975,P1,19/09/2024,"Các đơn vị quân đội đứng chân trên địa bàn Thủ đô đã huy động tối đa lực lượng, phương tiện, tích cực tham gia ứng phó, khắc phục hậu quả mưa lũ, giúp đỡ nhân dân.",Positive,22:30
976,P2,19/09/2024,"Mưa lũ làm nhiều cơ sở sản xuất, kinh doanh, dịch vụ phải tạm ngừng hoạt động, gây thiệt hại lớn về kinh tế, ảnh hưởng đến thu nhập của người lao động.",Negative,00:15
977,P3,20/09/2024,"Cần có biện pháp bảo đảm an toàn cho các công trình, nhà xưởng đang trong quá trình thi công xây dựng khi có mưa bão.",Neutral,08:00
978,P1,20/09/2024,"Hội Liên hiệp Thanh niên Việt Nam thành phố Hà Nội đã và đang phối hợp với Thành đoàn Hà Nội triển khai các đội hình thanh niên tình nguyện tham gia hỗ trợ, giúp đỡ người dân vùng lũ.",Positive,09:45
979,P2,20/09/2024,"Sau khi nước rút, các địa phương cần chủ động rà soát, kiểm tra, đánh giá tình trạng vệ sinh môi trường, nguồn nước sinh hoạt, kịp thời có biện pháp xử lý, khắc phục.",Positive,11:30
980,P3,21/09/2024,"Phó Thủ tướng Thường trực Chính phủ Phạm Bình Minh yêu cầu các Bộ, ngành, địa phương tiếp tục rà soát, thống kê chính xác thiệt hại do mưa lũ, báo cáo Thủ tướng Chính phủ để xem xét, quyết định mức hỗ trợ cụ thể cho từng địa phương, từng đối tượng bị thiệt hại.",Neutral,13:15
981,P1,21/09/2024,"Các ngân hàng thương mại đã và đang triển khai các chương trình tín dụng ưu đãi, hỗ trợ cho vay phục hồi sản xuất, kinh doanh đối với các cá nhân, doanh nghiệp bị thiệt hại do mưa lũ.",Positive,15:00
982,P2,21/09/2024,"Chúng ta cần phải tăng cường truyền thông, nâng cao nhận thức, kỹ năng cho người dân, đặc biệt là ở vùng sâu, vùng xa, vùng đồng bào dân tộc thiểu số về phòng, chống, giảm nhẹ rủi ro thiên tai.",Neutral,16:45
983,P3,17/09/2024,"Ủy ban nhân dân thành phố Hà Nội đã ban hành Công điện khẩn số 06/CĐ-UBND ngày 17/9/2024 về việc tập trung ứng phó với diễn biến của mưa lũ.",Neutral,18:30
984,P1,17/09/2024,"Mưa to, gió lớn, cây cối đổ gãy, nhiều nhà dân bị tốc mái, hư hỏng nặng, thiệt hại rất lớn.",Negative,20:15
985,P2,17/09/2024,"Mưa lớn làm sạt lở nhiều tuyến đường giao thông nông thôn, miền núi, gây khó khăn cho việc đi lại, vận chuyển, tiêu thụ nông sản của bà con nông dân.",Negative,22:00
986,P3,18/09/2024,"Chính quyền cần có biện pháp hỗ trợ cho các hộ dân bị thiệt hại nặng nề về nhà cửa, tài sản do sạt lở đất.",Neutral,23:45
987,P1,18/09/2024,"Cần cứu trợ khẩn cấp cho bà con ở khu vực Quốc Oai, nhiều người đang bị mắc kẹt, không có lương thực!",Negative,08:30
988,P2,18/09/2024,"Mưa lớn làm mực nước các hồ chứa thủy lợi dâng cao, các đơn vị quản lý, vận hành hồ chứa cần theo dõi chặt chẽ, có phương án điều tiết, xả lũ hợp lý, đảm bảo an toàn công trình và vùng hạ du.",Neutral,10:15
989,P3,19/09/2024,"Thủ tướng Chính phủ chỉ đạo Bộ Nông nghiệp và Phát triển nông thôn phối hợp với các địa phương rà soát, kiểm tra, đánh giá tình hình thiệt hại về sản xuất nông nghiệp do mưa lũ, đề xuất các biện pháp hỗ trợ về giống, vật tư, kỹ thuật để khôi phục sản xuất.",Positive,12:00
990,P1,19/09/2024,"Các lực lượng Công an Thủ đô đã và đang căng mình, dầm mưa, thức đêm, bảo vệ tài sản, giúp đỡ nhân dân, đảm bảo an ninh, trật tự tại các khu vực bị ảnh hưởng bởi mưa lũ.",Positive,13:45
991,P2,19/09/2024,"Mưa lũ làm nước sông dâng cao, chảy xiết, gây nguy hiểm cho tàu thuyền, đặc biệt là tàu thuyền thô sơ, người dân cần chú ý đảm bảo an toàn khi di chuyển trên sông nước.",Negative,15:30
992,P3,20/09/2024,"Cần có biện pháp đảm bảo an toàn cho học sinh, giáo viên tại các trường học bị ảnh hưởng bởi mưa lũ, đặc biệt là các khu vực có nguy cơ sạt lở.",Neutral,17:15
993,P1,20/09/2024,"Hội Liên hiệp Phụ nữ Việt Nam thành phố Hà Nội đã phát động phong trào “Phụ nữ Thủ đô đồng hành cùng nhân dân vùng lũ”, quyên góp, ủng hộ, giúp đỡ phụ nữ, trẻ em có hoàn cảnh khó khăn bị ảnh hưởng bởi mưa lũ.",Positive,19:00
994,P2,20/09/2024,"Sau khi nước rút, các địa phương cần huy động lực lượng, phương tiện, khẩn trương thu gom, vận chuyển, xử lý rác thải, đảm bảo vệ sinh môi trường, không để phát sinh dịch bệnh.",Positive,20:45
995,P3,21/09/2024,"Phó Thủ tướng Thường trực Chính phủ Phạm Bình Minh yêu cầu Bộ Lao động - Thương binh và Xã hội phối hợp với các địa phương rà soát, đề xuất các chính sách hỗ trợ cho người lao động bị mất việc làm do ảnh hưởng của mưa lũ.",Neutral,22:30
996,P1,21/09/2024,"Các doanh nghiệp lữ hành, du lịch đã và đang chủ động điều chỉnh kế hoạch, chương trình du lịch, đảm bảo an toàn cho du khách, đồng thời triển khai các hoạt động hỗ trợ cộng đồng.",Positive,00:15
997,P2,21/09/2024,"Chúng ta cần phải tăng cường hợp tác, chia sẻ thông tin, dữ liệu, kinh nghiệm với các nước trong khu vực và trên thế giới trong lĩnh vực phòng, chống, giảm nhẹ rủi ro thiên tai.",Neutral,08:00
998,P3,17/09/2024,"Bộ Kế hoạch và Đầu tư đã ban hành văn bản số 6679/BKHĐT-KTĐPLT ngày 17/9/2024 hướng dẫn các địa phương rà soát, đánh giá thiệt hại và đề xuất nhu cầu hỗ trợ khắc phục hậu quả do mưa lũ.",Neutral,09:45
999,P1,17/09/2024,"Mưa to quá, đường ngập sâu, mình phải nghỉ bán hàng, mất cả buổi chợ, buồn quá!",Negative,11:30
1000,P2,17/09/2024,"Mưa lớn gây ngập úng, tràn vào các trang trại chăn nuôi, nhiều gia súc, gia cầm bị chết, cuốn trôi, thiệt hại rất nặng nề.",Negative,13:15
1001,P3,18/09/2024,"Chính quyền cần có biện pháp hỗ trợ, giúp đỡ các hộ dân bị thiệt hại về cây giống, con giống do mưa lũ.",Neutral,15:00
1002,P1,18/09/2024,"Cứu trợ gấp! Nhiều người dân ở khu vực Mỹ Đức đang bị cô lập, không có nước sạch, lương thực và thuốc men!",Negative,16:45
1003,P2,18/09/2024,"Mưa lớn làm sạt lở bờ sông, uy hiếp đến an toàn của nhiều hộ dân sống ven sông, cần phải có biện pháp di dời khẩn cấp.",Negative,18:30
1004,P3,19/09/2024,"Chủ tịch nước Nguyễn Xuân Phúc yêu cầu các cấp ủy, chính quyền địa phương phải đặt vấn đề an toàn tính mạng của người dân lên trên hết, trước hết; không được để bất cứ người dân nào bị đói, rét, không có chỗ ở do mưa lũ.",Positive,20:15
1005,P1,19/09/2024,"Các đơn vị quân đội, công an trên địa bàn Thủ đô đã và đang phối hợp chặt chẽ với các lực lượng tại chỗ, triển khai có hiệu quả công tác sơ tán, cứu hộ, cứu nạn, giúp đỡ nhân dân.",Positive,22:00
1006,P2,19/09/2024,"Mưa lũ làm nước sông dâng cao, nhiều cống, đập bị hư hỏng, cần phải khẩn trương sửa chữa, gia cố để đảm bảo an toàn.",Negative,23:45
1007,P3,20/09/2024,"Cần có biện pháp bảo đảm an toàn cho các phương tiện vận tải hàng hóa, container khi di chuyển qua các khu vực bị ảnh hưởng bởi mưa bão.",Neutral,08:30
1008,P1,20/09/2024,"Hội Chữ thập đỏ thành phố Hà Nội đang tích cực triển khai các hoạt động cứu trợ nhân đạo, vận động, tiếp nhận, phân phối hàng cứu trợ cho người dân vùng lũ.",Positive,10:15
1009,P2,20/09/2024,"Sau khi nước rút, các hộ gia đình cần chú ý kiểm tra, gia cố lại nhà cửa, đề phòng nguy cơ sập, đổ.",Positive,12:00
1010,P3,21/09/2024,"Phó Thủ tướng Lê Văn Thành yêu cầu Bộ Xây dựng phối hợp với các địa phương kiểm tra, đánh giá mức độ an toàn của các nhà chung cư, đặc biệt là chung cư cũ, sau mưa lũ.",Neutral,13:45
1011,P1,21/09/2024,"Các cơ quan, đơn vị, tổ chức, doanh nghiệp và cá nhân trên địa bàn Thành phố Hà Nội đã và đang chung tay đóng góp, ủng hộ cả về vật chất và tinh thần cho đồng bào vùng lũ.",Positive,15:30
1012,P2,21/09/2024,"Chúng ta cần phải tăng cường nghiên cứu, ứng dụng các vật liệu mới, công nghệ mới trong xây dựng, nhằm nâng cao khả năng chống chịu của các công trình với thiên tai.",Neutral,17:15
1013,P3,17/09/2024,"Sở Y tế Hà Nội đã chỉ đạo các cơ sở y tế trên địa bàn chuẩn bị đầy đủ nhân lực, cơ số thuốc, trang thiết bị, sẵn sàng tiếp nhận, điều trị cho các bệnh nhân bị ảnh hưởng bởi mưa lũ.",Positive,19:00
1014,P1,17/09/2024,"Trời mưa to, đường ngập nước, mình bị ngã trầy xước hết cả chân tay, đau quá!",Negative,20:45
1015,P2,17/09/2024,"Mưa lớn gây ngập úng nhiều diện tích trồng rau màu, hoa, cây cảnh của bà con nông dân, gây thiệt hại lớn về kinh tế.",Negative,22:30
1016,P3,18/09/2024,"Chính quyền cần có biện pháp hỗ trợ, giúp đỡ kịp thời cho các hộ dân có người bị thương do mưa lũ.",Neutral,00:15
1017,P1,18/09/2024,"Cần cứu trợ gấp! Nhiều người dân ở khu vực Chương Mỹ đang bị mắc kẹt, không có lương thực, nước uống!",Negative,08:00
1018,P2,18/09/2024,"Mưa lớn làm nước sông Nhuệ dâng cao, tràn qua đê tả Nhuệ, gây ngập úng nghiêm trọng cho nhiều xã thuộc huyện Thanh Trì.",Negative,09:45
1019,P3,19/09/2024,"Thủ tướng Chính phủ chỉ đạo Bộ Nông nghiệp và Phát triển nông thôn phối hợp với các địa phương rà soát, kiểm tra, đánh giá tình hình thiệt hại về sản xuất nông nghiệp do mưa lũ, đề xuất các biện pháp hỗ trợ về giống, vật tư, kỹ thuật để khôi phục sản xuất.",Positive,11:30
1020,P1,19/09/2024,"Các cán bộ, nhân viên ngành Giao thông vận tải Thủ đô đang nỗ lực ngày đêm, khẩn trương khắc phục các điểm sạt lở, hư hỏng, đảm bảo giao thông thông suốt.",Positive,13:15
1021,P2,19/09/2024,"Mưa lũ làm nhiều ao, hồ, đầm nuôi trồng thủy sản bị vỡ bờ, thủy sản thoát ra ngoài, gây thiệt hại lớn cho người nuôi.",Negative,15:00
1022,P3,20/09/2024,"Cần có biện pháp bảo đảm an toàn cho các hoạt động vận tải đường thủy nội địa trong điều kiện mưa bão.",Neutral,16:45
1023,P1,20/09/2024,"Hội Liên hiệp Thanh niên Việt Nam thành phố Hà Nội đã và đang phối hợp với Thành đoàn Hà Nội triển khai các đội hình thanh niên tình nguyện tham gia hỗ trợ, giúp đỡ người dân vùng lũ.",Positive,18:30
1024,P2,20/09/2024,"Sau khi nước rút, các địa phương cần chủ động rà soát, kiểm tra, đánh giá tình trạng vệ sinh môi trường, nguồn nước sinh hoạt, kịp thời có biện pháp xử lý, khắc phục.",Positive,20:15
1025,P3,21/09/2024,"Phó Thủ tướng Thường trực Chính phủ Phạm Bình Minh yêu cầu các Bộ, ngành, địa phương tiếp tục rà soát, thống kê chính xác thiệt hại do mưa lũ, báo cáo Thủ tướng Chính phủ để xem xét, quyết định mức hỗ trợ cụ thể cho từng địa phương, từng đối tượng bị thiệt hại.",Neutral,22:00
